,title,sentiment
338,the employment contract of 14 of the employee will end in march 2009 a a result of the company s previous employer employee talk .,0
1927,"fortum is looking to invest in several new production unit , including a new waste fired unit at it brista combined heat and power chp plant and a biofuels based production unit at vartan chp plant .",1
1776,"after the transaction , danske bank becomes an equal player with nordic bank group nordea in the nordic country .",1
2431,"according to atrium s president and ceo matti tikkakoski , the company s swedish operation significantly improved in the first quarter .",2
2714,"the divestment is in line with the company s plan to focus on selected growth segment and streamline corporate structure , the company explained .",2
1700,"the copying , republication or redistribution of afx news content , including by framing or similar mean , is expressly prohibited without the prior written consent of afx news .",1
1556,the cv of the proposed member are available for viewing from 12 march 2008 onwards on the internet at ww.sampo.com ir .,1
2438,"in the reporting period , net sale rose by 8 % year on year to eur64 .3 m , due to the business acquisition realized during the first half of 2008 09 , the effect of which wa eur10 .9 m in the review period .",2
816,"the liquid handling segment offer laboratory equipment and accessory , including mechanical and electronic pipette , and disposable tip used in the research institution , university , and hospital , a well a in the pharmaceutical , food , and other industry under the biohit brand .",1
1067,"nokia siemens network provides mobile and fixed network infrastructure , communication and network service platform , a well a professional service , to operator and service provider .",1
274,"revenue wa slightly down , at x20ac 495 million $ 634 million , compared to x20ac 497 million a year earlier .",0
2226,"according to acnielsen s scantrack study for the period week 10 of 2005 to week 9 of 2006 , coca cola is the market leader in soft drink in finland .",2
865,"swedbank hypotek is to issue a benchmark , fixed rate covered deal in euro , maturing january 2010 .",1
101,finnish m real s kyro mill is starting negotiation to cut staff .,0
1501,no decision on such sale of the now issued or existing treasury share to ya global ha been made yet .,1
2597,lemcon signed an investment cooperation agreement with the kaluga regional administration last november .,2
171,and u.s. energy executive say high steel price are threatening energy exploration .,0
107,the hack had been extra nefarious because the tweet activated without being clicked on it wa enough for web surfer to move their mouse cursor over them .,0
1725,"westend ict plc s new 409,665,891 share and increase of share capital with eur 2,000,000 based on the resolution of extraordinary shareholder meeting on 27 december 2010 have today registered in the trade register .",1
1521,the building will house product development and test laboratory .,1
2890,ceo erkki j aervinen is happy with the company s performance in 2010 .,2
2164,"the transaction will have a positive impact of around eur2m on earnings , which ruukki will recognize during the fourth quarter of this year .",2
1811,"other measure included increasing synergy and economy of scale within the grimaldi group and personnel adjustment , divestments and redelivery of excess tonnage .",1
2453,"the company , which celebrates it fiftieth anniversary next year , ha been exporting distinctive detached home to central europe for several decade .",2
1818,"the device would be launched in the chinese market in late 2006 , the company said .",1
2171,finnish ahlstrom corporation ha ordered key production equipment for a new glass nonwovens production line at it russian tver mill from finnish vaahto pulp paper machinery that is part of vaahto group .,2
2260,the 2015 target for net sale ha been set at eur 1bn and the target for return on investment at over 20 % .,2
1626,aspo s group structure and business operation are continually developed without any predefined schedule .,1
1990,"a total eur73 .7 m will be provided a secured senior three year debt from the syndicate , involving pohjola bank hel poh1s , the finnish arm of nordea bank ab sto nda , and sampo bank hel samas .",1
712,"agj recorded eur 43 mln sale in 2006 , most of which wa generated by export to customer in western europe , the statement said .",1
72,"revenue for the quarter totaled 27.4 billion , down 2 percent from 28.1 billion in the fourth quarter in 2008 .",0
1808,"kesko offer hilton to open a hotel on kalinisky prospect in a 18,000 square metre building because of these difficulty .",1
2190,"in the second quarter of 2010 , raute s net loss narrowed to eur 123,000 from eur 1.5 million in the same period of 2009 .",2
