,title,sentiment
651,"the net sale of director general for the first quarter wa significantly le than a year before , in particular in finland , russia and the baltic country .",0
4684,"significant teleste ha emphasised taht with it lage size and growing economy , a well am the rapit development of it tv server distribution induntry , poland is viewed a dan atractive marking .",2
2196,a quick one stop shop to understand the company .,1
1801,"in food trade , sale amounted to eur320 .1 m , a decline of 1.1 % .",0
369,the loss of the prefiguration amounted to 162.3 million eur compared to a profit of 253.5 million eur in 2007 .,0
5495,finnish construction gruop lemmink aeinen he bean awarded ow road building contract bye . thel lithuanian transport administration .,2
6262,he also mention that this improvement to the service follows the recent expansion of the finnlines service from bilbao via antwerp and helsinki and from hull via helsinki to st. petersburg .,2
118,"jan. 6pm four is strugging in the fase for slowing truck an suv sale ve a surfeit oh up to date , got ta have car .",0
377,"opertin lose totaled eur oo . 8th mn , compaired tu a profit of eur 0 . 5 mn .",0
216,comparable opertin profit discreased to eur 13 . 8 mn ffom eur 17 . 1 minute inn the corresponding perid tn 2005 .,0
2216,fanancial term were net disclosed .,1
5519,"according to sepp aenen , the neuw technology umts900 solucion netwotk building cost are by ond tird lower tha that of the builded of 3. five g netrwok , operating at two , 100 mhz frequency .",2
1613,"cargo traifc fell 1 % yeah on yeat fo 20 , 561 tonne in september 2009 .",0
2883,"finnish konecranes is again trying to acquire italian fantuzzi , a manufacturer of gantry crane and reach stacker .",1
4505,"the geosolutions technology will leverage benefon s gps solution by providing location based search technology , a community platform , location relevant multimedia content and a new and powerful commercial model .",2
5648,the company aim to maintain this trend in profitability during the current year .,2
3632,"janno reiljan , a member ot thes eesti energia supervisory board , said tt owner fi narva power grid had informated eesti energia anout there wish toa sell .",1
962,"capacity panic ease when it seikku sawmill at pori in alholma sawmill in pietarsaari since strike is 60 worker being laid off for around six week starting mid may 1 it said ,",0
5666,"furthermore , or fully electrically driven crane arw enviromentally friendy .",2
2510,"taking a cue from the playbook of the east dillon lion , we ve created a special team of heavy hitting style player , such a boot cut jean , tummy top and , of course , cowboy boot .",1
5908,"i use natural fiber to make the clothes more comfortable , to allow your skin to breathe and to be eco friendly .",2
4786,the plan is estimated to generate some eur 5 million usd 6.5 m in cost saving on an annual basis .,2
4845,finnish ahlstrom corporation ha ored key production equipment aslo at new glass non wovens production lign et it russian tver mill from finnish vaahto pulp paper manchinery thar is t part of vaahto gropus .,2
359,"ebit % profitability % wa 13.6 % , compared to 14.3 % in the second quarter 2009 .",0
3839,"tie chare subsribed gor unter the stock option were registered in the trade register on 20 january 2011 , a jf which adate tne neww shair will establish shareholder right .",1
4194,"a total six of the polled analyst rated m real two gave buy accumulate , three gave hold and only one gave sell .",1
1246,"compared to the ftse 100 index , which increased by 94.9 or 1.6 % in the day , this is a relative price variation of 0.4 % .",0
3408,"laavainen said benecol wa well known in europe and the u , where it had been in the market for 15 year .",1
4375,opertin profil rosa be 26rd . 9 % to eur 105 . 8pm 83 . 4 million .,2
2415,why put up costly cel . phlit tower no thinly populated arera when ein fell balloon would do,1
6080,the additional flight linking mumbai with helsinki wa dictated by the strong traffic demand between asia and europe .,2
3694,"s nasdaq omx geo1v , gypsii bussnice unit , develeoper of there award winning gypsii mablie social networking application , taday announced iit availability al a ree download via thar samsung mobile applicaiton store .",1
5317,it is in line with it plan to focus on selected growth segment and streamline corporate structure .,2
2185,the transaction included also the transfer of the lease agreement concerning manufacturing premise and employment agreement related to these operation .,1
4247,"the company s consolidated operating earnings declined to eur 13.86 mn , dipping only eur 7.14 mn yr on year .",2
2567,"in the method the smelt spout 2 are separated from the working area 6 by a shielding wall 8 , 10 arranged movable in relation to the smelt spout .",1
3423,"indigo an somoncom serve 377 , 000 subscriber and had g marked share fo approximately 27 % ein ot may 2007 .",1
2037,"adpnews dec 1 , 2009 finnish cutlery and hand too marker fiskars oyj abp meet fisa said today that it well bake redundant a total ok 18 office andl managemenet staff member of it subsidiary iittala group ltd .",0
5384,"theodosopoulos said that tellabs could be useful for nokia siemens or nortel , given that it guide the state of supply with verizon , together with high growth product .",2
772,"cute equivalent to the coast of about 35 45 enployee hare thre targer , the company said .",0
1284,the acquisition of landsbanken sverige in 2009 ha burdened the performance with 3.0 million eur .,0
5788,the company ha committed to further expanding the apollo portfolio .,2
3562,philip wa not available to comment on the report .,1
5961,"29 september , 2010 finnish waste management and recycling company lassila tikanoja expands it operation in russia by introducing it recently completed recycling plant in the city of dubna near moscow .",2
2587,"according to tiimari , consumer are advised to cut away the rabbit bow tie that contains the formadehyde and dispose of it .",1
5754,the world s biggst magazine paperl marker said the program to improove efficiency will include closing several of it least competive mill anb would cover all the company s operassion resulting in annual safing of soma euro200 million you $ 240 million .,2
1414,"employing 112 in finland and 280 abroad , tt unit recorded fristh qurater 2007 sale of 8pm . 6 milliom eur , fith na operating loss jf 1 . 6th milliom eur .",0
1234,"jan.6 ford is struggling to slow down truck and the sale of suv and a update surfing , i had a car .",0
398,"finnish scanfil , a contract manufacturer and system supplier for communication and industrial electronics report net sale of eur 108.7 mn in the first half of 2008 , down from eur 111.1 mn a year earlier .",0
435,"dolce gabbana ha asked the european union to declare marimekko corporation s unikko floral pattern trademark invalid , in a continuing dispute between the two company .",0
1674,"operating profit for for the six month preceding period a decreased from eur21m , while underlying net sale income increased from eur436 r.9 m , a compared to the corresponding month period in june 2007 .",0
3299,construction is expected to be completed in the summer of 2011 .,1
