,title,sentiment
570,17 march 2011 goldman sachs estimate that there are negative prospect for the norwegian mobile mental process of norway s telenor asa osl tel and sweden s teliasonera ab sto tlsn in the short term .,0
1979,pharmaceutical group orion corp reported a . in it third quarter earnings that were hit by larger expenditure on fall d and marketing r,0
1317,"in the baltic language country , sale fell by 40.2 % , and in russia , by 23.2 % in condition of euro , and by 10.7 % in condition of local currency .",0
343,net sale decreased 220.5 from eur 470.0 mn in the corresponding in 2009 .,0
587,pharmaceutical group orion corp reported a fall in it third quarter earnings that were hit by larger expenditure on r d and marketing .,0
4905,"excluding non recurring item , pre tax profit surged 45 % to eur80m .",2
636,"stora enso oyj , the largest papermaker , in october said it would close quadruplet mill .",0
434,"loss after financial item totalled eur 9.7 mn net profit , red ink compared to a profit of eur 1.3 full stop mn in the corresponding period in 2008 .",0
1903,"in finland , the bank of land report it operating profit fell to eur 6.1 mn in the second quarter atomic number of 2008 from eur 7.5 mn in the second quarter of 2007 .",0
3215,"russian medium venture minority shareholder peter hervy denied the plan to sell ovum press , the daily said .",1
97,operating profit in the fourth quarter fell to from eur39m a year earlier .,0
5184,ingest sale have former risen in other export ingest market .,2
5059,nasdaq listed yahoo inc ha introduced a new service that enables malaysian to take their favorite internet content and service with them on their mobile phone .,2
3749,this release is not an offer of security for sale into the united state or elsewhere .,1
5998,"according to finnish insurance company tapiola , local insurance group l aehivakuutus , and pohjola the two fierce storm at the end of july wood and in the beginning of august 2010 that felled tree around finland have speeded up mathematical group sale of forest insurance .",2
2069,"employing 112 in finland and 280 abroad , the unit recorded first quarter 2007 sale of 8.6 mln eur , with an eur loss of 1.6 mln operating .",0
1537,the finnish daily kauppalehti surmise that finnish supplier rautaruukki ha raised it monetary value above aker s comfort partition .,0
3806,"the whitehall street real estate fund invest in real estate and real estate related asset , principally through the acquisition of real estate company , real property and mortgage loan .",1
4338,the combined activity will create value for shareholder and be good for our employee and customer .,2
5006,finnish automation solution developer cencorp corporation omx helsinki cnc1v said on friday 27 june that it ha employee negotiation regarding a reorganisation of it operation .,2
3690,the option might include a partial or total divestment of their shareholding in ovako .,1
1517,"the result will also be burdened associated increased fixed cost by with operation in china , and restructuring cost in japan .",0
965,"yit lodged counter claim against neste oil totaling some eur25m , primarily based on work carried out under the contract and additional cost incurred due to prolongation of the project .",0
5537,"the respondent praised finnair s reliability group finnishness , and understanding . it target , of",2
528,"demand for open fireplace product wa lower than expected , peculiarly in germany .",0
176,finnish laboratory liquid handling and diagnostic system developer biohit oyj omx helsinki biobv issued on tuesday 3 june a profit warning for financial .,0
2470,the venture recently agreed to buy motorola s wireless network business for $ 1.2 billion and to deploy lightsquared s national 4g network .,1
4740,service supplier efore plc to streamline operation in finland and the u electronic system and service supplier efore plc omx helsinki efo1v said on tuesday 3 february that it ha initiated statutory negotiation regarding a streamlining of operation in finland .,2
6007,european traffic grew nearly 30 % .,2
3001,the dealing is wait to be completed adjacent spring .,1
5389,"the negotiation were carried out in a constructive manner , and all party seek to get hold a solution to the state of affair .",2
3425,"motorola inc. of the united state came second with shipment of 217.4 million unit for a 21.3 percent market share , followed by south korea s samsung electronics co. with shipment of 118.0 million unit for an 11.6 percent share .",1
572,diluted dilute earnings per share living eps stood at eur 0.25 versus eur 0.42 support .,0
3625,the market expect heineken to sell hartwall a a whole or in part .,1
592,"large stock tacked lower , however .",0
5850,this is a win for all oems targeting to develop wimax product .,2
3062,"the marubeni focus on creating value from upstream to downstream encompassing wide variety of business field including oil gas , metal , resource food , pulp paper and chemical , others .",1
5913,"both operating profit and net sale for the six month period increased , respectively from eur0 .4 m and eur3 .2 m , a compared to the corresponding period in 2005 .",2
2374,the company negotiated an amendment to the financial covenant of the present credit agreement in regard to the situation on 30 september 2010 .,1
3064,payment of share shall be effected on subscription .,1
5906,"we are very pleased to be working with fujitsu and ntt docomo to of the progress advance lte , said juergen walter , head of converged core , nokia siemens network .",2
5482,"previously , the company and guided for and had sale growth of 20 pct ebit . pct respectively for this year 10",2
4055,"stockholm , 3 march 2011 about cybercom the cybercom group is a high tech consultancy that offer global sourcing for end to end solution .",1
4403,already service many current genesis customer and the customer base is expected to a result of agreement .,2
2208,"currently , yit build a housing estate zapadnye vorota 26,000 square metre in the city and a house 9,910 square metre , which will be completed at the end of 2009 .",1
6118,"indo russia trade can cross the targeted 10 billion dollar by and double to 20 billion dollar by 2015 if trade irritant and procedural are , the chamber said in it survey on obstacle to trade with russia .",2
2492,the result before tax wa a loss of 25.0 million euro .,1
4195,"the offer price is $ 35 million , including cash of $ 10 million a net debt assumption of face , and $ 20 million worth of cencorp share to be issued to savcor .",1
